Date,region,item_id,priceMean,priceSD,regionDesc,country,name
2008-04-01,12,310109,2.438205,0.2899989,Scotland,Scotland,Lager
2008-05-01,9,310109,2.344545,0.2926875,North West,England,Lager
2008-05-01,11,310109,2.422273,0.2826058,Wales,Wales,Lager
2008-05-01,5,310109,2.685217,0.340449,East Anglia,England,Lager
2008-05-01,7,310109,2.515476,0.3050806,West Midlands,England,Lager
2008-05-01,4,310109,2.677111,0.2790864,South West,England,Lager
2008-05-01,2,310109,2.726364,0.3608223,London,England,Lager
2008-05-01,12,310109,2.456585,0.2931434,Scotland,Scotland,Lager
2008-05-01,3,310109,2.797632,0.3752186,South East,England,Lager
2008-05-01,8,310109,2.53575,0.3277263,Yorkshire & Humber,England,Lager
2008-05-01,13,310109,2.481579,0.4129873,Northern Ireland,Northern Ireland,Lager
2008-05-01,10,310109,2.401364,0.3212223,North,England,Lager
2008-05-01,6,310109,2.56079,0.2512174,East Midlands,England,Lager
2008-06-01,11,310109,2.418571,0.2890378,Wales,Wales,Lager
2008-06-01,4,310109,2.663043,0.3036729,South West,England,Lager
2008-06-01,9,310109,2.362727,0.3005147,North West,England,Lager
2008-06-01,10,310109,2.405909,0.3219089,North,England,Lager
2008-06-01,5,310109,2.697273,0.3542064,East Anglia,England,Lager
2008-06-01,8,310109,2.513864,0.3529887,Yorkshire & Humber,England,Lager
2008-06-01,2,310109,2.728529,0.3565601,London,England,Lager
2008-06-01,3,310109,2.808052,0.373719,South East,England,Lager
2008-06-01,12,310109,2.4755,0.3010916,Scotland,Scotland,Lager
2008-06-01,6,310109,2.557222,0.2566333,East Midlands,England,Lager
2008-06-01,7,310109,2.525,0.3151556,West Midlands,England,Lager
2008-06-01,13,310109,2.486842,0.417879,Northern Ireland,Northern Ireland,Lager
2008-07-01,4,310109,2.666304,0.3092238,South West,England,Lager
2008-07-01,7,310109,2.513077,0.310976,West Midlands,England,Lager
2008-07-01,12,310109,2.47425,0.30949,Scotland,Scotland,Lager
2008-07-01,11,310109,2.429091,0.2937428,Wales,Wales,Lager
2008-07-01,3,310109,2.808701,0.3746625,South East,England,Lager
2008-07-01,2,310109,2.738485,0.3607822,London,England,Lager
2008-07-01,5,310109,2.689167,0.3700077,East Anglia,England,Lager
2008-07-01,6,310109,2.543243,0.2841855,East Midlands,England,Lager
2008-07-01,9,310109,2.360877,0.3080253,North West,England,Lager
2008-07-01,8,310109,2.518182,0.3555492,Yorkshire & Humber,England,Lager
2008-07-01,13,310109,2.492105,0.4226449,Northern Ireland,Northern Ireland,Lager
2008-07-01,10,310109,2.38,0.332278,North,England,Lager
2008-08-01,13,310109,2.492105,0.4226449,Northern Ireland,Northern Ireland,Lager
2008-08-01,5,310109,2.688936,0.3724025,East Anglia,England,Lager
2008-08-01,11,310109,2.470417,0.2501387,Wales,Wales,Lager
2008-08-01,4,310109,2.659783,0.2994698,South West,England,Lager
2008-08-01,2,310109,2.739242,0.3600697,London,England,Lager
2008-08-01,12,310109,2.50579,0.2966628,Scotland,Scotland,Lager
2008-08-01,7,310109,2.527179,0.3143577,West Midlands,England,Lager
2008-08-01,10,310109,2.38,0.332278,North,England,Lager
2008-08-01,6,310109,2.566216,0.2918747,East Midlands,England,Lager
2008-08-01,8,310109,2.518,0.3485593,Yorkshire & Humber,England,Lager
2008-08-01,9,310109,2.36,0.318529,North West,England,Lager
2008-08-01,3,310109,2.781351,0.3693917,South East,England,Lager
2008-09-01,13,310109,2.529474,0.3895792,Northern Ireland,Northern Ireland,Lager
2008-09-01,10,310109,2.371667,0.3549485,North,England,Lager
2008-09-01,6,310109,2.535676,0.3044899,East Midlands,England,Lager
2008-09-01,3,310109,2.798784,0.3692345,South East,England,Lager
2008-09-01,2,310109,2.744154,0.3637388,London,England,Lager
2008-09-01,4,310109,2.664783,0.2978123,South West,England,Lager
2008-09-01,9,310109,2.367167,0.2818047,North West,England,Lager
2008-09-01,7,310109,2.52359,0.3192795,West Midlands,England,Lager
2008-09-01,5,310109,2.712979,0.3643452,East Anglia,England,Lager
2008-09-01,11,310109,2.483333,0.2371326,Wales,Wales,Lager
2008-09-01,12,310109,2.46027,0.244614,Scotland,Scotland,Lager
2008-09-01,8,310109,2.534286,0.3393835,Yorkshire & Humber,England,Lager
2008-10-01,13,310109,2.521053,0.4185012,Northern Ireland,Northern Ireland,Lager
2008-10-01,8,310109,2.553953,0.3368703,Yorkshire & Humber,England,Lager
2008-10-01,7,310109,2.5335,0.3274654,West Midlands,England,Lager
2008-10-01,4,310109,2.667234,0.2938182,South West,England,Lager
2008-10-01,10,310109,2.355,0.3649538,North,England,Lager
2008-10-01,6,310109,2.549189,0.2935073,East Midlands,England,Lager
2008-10-01,11,310109,2.489583,0.2284062,Wales,Wales,Lager
2008-10-01,5,310109,2.691429,0.3742659,East Anglia,England,Lager
2008-10-01,3,310109,2.804737,0.3649346,South East,England,Lager
2008-10-01,12,310109,2.503256,0.2838655,Scotland,Scotland,Lager
2008-10-01,9,310109,2.372,0.2794535,North West,England,Lager
2008-10-01,2,310109,2.735238,0.3544321,London,England,Lager
2008-11-01,6,310109,2.542632,0.2886004,East Midlands,England,Lager
2008-11-01,10,310109,2.397727,0.3224893,North,England,Lager
2008-11-01,2,310109,2.739206,0.3642814,London,England,Lager
2008-11-01,7,310109,2.52025,0.3446104,West Midlands,England,Lager
2008-11-01,12,310109,2.52,0.2815049,Scotland,Scotland,Lager
2008-11-01,5,310109,2.677551,0.3732433,East Anglia,England,Lager
2008-11-01,4,310109,2.675745,0.2990546,South West,England,Lager
2008-11-01,13,310109,2.53421,0.4269572,Northern Ireland,Northern Ireland,Lager
2008-11-01,3,310109,2.813947,0.3650245,South East,England,Lager
2008-11-01,11,310109,2.49913,0.2330024,Wales,Wales,Lager
2008-11-01,8,310109,2.562667,0.332507,Yorkshire & Humber,England,Lager
2008-11-01,9,310109,2.382241,0.2845991,North West,England,Lager
2008-12-01,12,310109,2.508,0.2735165,Scotland,Scotland,Lager
2008-12-01,6,310109,2.555,0.2624772,East Midlands,England,Lager
2008-12-01,2,310109,2.744333,0.3536127,London,England,Lager
2008-12-01,13,310109,2.453125,0.4724647,Northern Ireland,Northern Ireland,Lager
2008-12-01,5,310109,2.684,0.3664597,East Anglia,England,Lager
2008-12-01,7,310109,2.526316,0.2969978,West Midlands,England,Lager
2008-12-01,9,310109,2.38193,0.2965362,North West,England,Lager
2008-12-01,11,310109,2.496667,0.2446085,Wales,Wales,Lager
2008-12-01,10,310109,2.413043,0.3210556,North,England,Lager
2008-12-01,4,310109,2.692766,0.2992142,South West,England,Lager
2008-12-01,3,310109,2.807887,0.3800862,South East,England,Lager
2008-12-01,8,310109,2.565333,0.338537,Yorkshire & Humber,England,Lager
2009-01-01,9,310109,2.358621,0.3206432,North West,England,Lager
2009-01-01,7,310109,2.501463,0.3986951,West Midlands,England,Lager
2009-01-01,6,310109,2.560555,0.2606689,East Midlands,England,Lager
2009-01-01,3,310109,2.806,0.3788032,South East,England,Lager
2009-01-01,4,310109,2.688889,0.3028968,South West,England,Lager
2009-01-01,13,310109,2.53421,0.4158835,Northern Ireland,Northern Ireland,Lager
2009-01-01,8,310109,2.557609,0.3550473,Yorkshire & Humber,England,Lager
2009-01-01,5,310109,2.693125,0.3680666,East Anglia,England,Lager
2009-01-01,12,310109,2.498095,0.2363362,Scotland,Scotland,Lager
2009-01-01,10,310109,2.417391,0.3229582,North,England,Lager
2009-01-01,11,310109,2.466087,0.2876668,Wales,Wales,Lager
2009-01-01,2,310109,2.754923,0.3679594,London,England,Lager
2009-02-01,3,310109,2.787297,0.3674209,South East,England,Lager
2009-02-01,13,310109,2.633571,0.3833578,Northern Ireland,Northern Ireland,Lager
2009-02-01,11,310109,2.465263,0.3131093,Wales,Wales,Lager
2009-02-01,10,310109,2.425652,0.3440775,North,England,Lager
2009-02-01,8,310109,2.589348,0.3439535,Yorkshire & Humber,England,Lager
2009-02-01,2,310109,2.73803,0.3687702,London,England,Lager
2009-02-01,12,310109,2.488571,0.2703978,Scotland,Scotland,Lager
2009-02-01,5,310109,2.729388,0.3785246,East Anglia,England,Lager
2009-02-01,9,310109,2.395273,0.3327264,North West,England,Lager
2009-02-01,7,310109,2.47525,0.4081351,West Midlands,England,Lager
2009-02-01,4,310109,2.698889,0.3424459,South West,England,Lager
2009-02-01,6,310109,2.558919,0.2747098,East Midlands,England,Lager
2009-03-01,5,310109,2.7564,0.3621803,East Anglia,England,Lager
2009-03-01,13,310109,2.606111,0.3873156,Northern Ireland,Northern Ireland,Lager
2009-03-01,10,310109,2.447826,0.3333024,North,England,Lager
2009-03-01,7,310109,2.5025,0.3787547,West Midlands,England,Lager
2009-03-01,11,310109,2.525652,0.2675618,Wales,Wales,Lager
2009-03-01,8,310109,2.603404,0.3326722,Yorkshire & Humber,England,Lager
2009-03-01,9,310109,2.397759,0.3271088,North West,England,Lager
2009-03-01,12,310109,2.509535,0.291686,Scotland,Scotland,Lager
2009-03-01,6,310109,2.574474,0.2773884,East Midlands,England,Lager
2009-03-01,4,310109,2.738511,0.3102802,South West,England,Lager
2009-03-01,3,310109,2.789605,0.3608673,South East,England,Lager
2009-03-01,2,310109,2.738209,0.3613859,London,England,Lager
2009-04-01,2,310109,2.753939,0.3872065,London,England,Lager
2009-04-01,6,310109,2.56175,0.2943823,East Midlands,England,Lager
2009-04-01,7,310109,2.508974,0.3869367,West Midlands,England,Lager
2009-04-01,10,310109,2.471739,0.3262271,North,England,Lager
2009-04-01,13,310109,2.660556,0.3224989,Northern Ireland,Northern Ireland,Lager
2009-04-01,8,310109,2.621489,0.3463222,Yorkshire & Humber,England,Lager
2009-04-01,3,310109,2.803421,0.3698055,South East,England,Lager
2009-04-01,12,310109,2.516591,0.2751654,Scotland,Scotland,Lager
2009-04-01,11,310109,2.506364,0.300532,Wales,Wales,Lager
2009-04-01,5,310109,2.761837,0.3403471,East Anglia,England,Lager
2009-04-01,9,310109,2.427895,0.3227324,North West,England,Lager
2009-04-01,4,310109,2.736889,0.3295853,South West,England,Lager
2009-05-01,6,310109,2.618919,0.2982894,East Midlands,England,Lager
2009-05-01,3,310109,2.811757,0.3870732,South East,England,Lager
2009-05-01,2,310109,2.77806,0.3912847,London,England,Lager
2009-05-01,4,310109,2.760652,0.3368112,South West,England,Lager
2009-05-01,7,310109,2.519268,0.3882228,West Midlands,England,Lager
2009-05-01,10,310109,2.487826,0.324457,North,England,Lager
2009-05-01,13,310109,2.707368,0.3380967,Northern Ireland,Northern Ireland,Lager
2009-05-01,5,310109,2.7924,0.3558294,East Anglia,England,Lager
2009-05-01,12,310109,2.525227,0.280195,Scotland,Scotland,Lager
2009-05-01,8,310109,2.651163,0.3422976,Yorkshire & Humber,England,Lager
2009-05-01,11,310109,2.595833,0.2510485,Wales,Wales,Lager
2009-05-01,9,310109,2.445517,0.3218541,North West,England,Lager
2009-06-01,3,310109,2.837051,0.3653929,South East,England,Lager
2009-06-01,9,310109,2.451896,0.319212,North West,England,Lager
2009-06-01,2,310109,2.755147,0.4099381,London,England,Lager
2009-06-01,8,310109,2.637045,0.3854842,Yorkshire & Humber,England,Lager
2009-06-01,6,310109,2.607895,0.3137408,East Midlands,England,Lager
2009-06-01,7,310109,2.52275,0.3883627,West Midlands,England,Lager
2009-06-01,4,310109,2.759565,0.34739,South West,England,Lager
2009-06-01,5,310109,2.803469,0.3642604,East Anglia,England,Lager
2009-06-01,12,310109,2.534318,0.2848125,Scotland,Scotland,Lager
2009-06-01,11,310109,2.595454,0.258157,Wales,Wales,Lager
2009-06-01,10,310109,2.501739,0.3411298,North,England,Lager
2009-06-01,13,310109,2.717895,0.3450053,Northern Ireland,Northern Ireland,Lager
2009-07-01,8,310109,2.638667,0.3829289,Yorkshire & Humber,England,Lager
2009-07-01,2,310109,2.762353,0.3974099,London,England,Lager
2009-07-01,5,310109,2.823878,0.3674678,East Anglia,England,Lager
2009-07-01,10,310109,2.526191,0.3289145,North,England,Lager
2009-07-01,13,310109,2.720526,0.3466582,Northern Ireland,Northern Ireland,Lager
2009-07-01,4,310109,2.758723,0.3446587,South West,England,Lager
2009-07-01,6,310109,2.609459,0.2990071,East Midlands,England,Lager
2009-07-01,12,310109,2.543256,0.2850624,Scotland,Scotland,Lager
2009-07-01,7,310109,2.533171,0.3591757,West Midlands,England,Lager
2009-07-01,9,310109,2.435439,0.3030268,North West,England,Lager
2009-07-01,11,310109,2.609091,0.2580312,Wales,Wales,Lager
2009-07-01,3,310109,2.845395,0.3640199,South East,England,Lager
2009-08-01,13,310109,2.723158,0.3470839,Northern Ireland,Northern Ireland,Lager
2009-08-01,5,310109,2.8174,0.3855651,East Anglia,England,Lager
2009-08-01,2,310109,2.758677,0.4047181,London,England,Lager
2009-08-01,3,310109,2.845263,0.3739749,South East,England,Lager
2009-08-01,9,310109,2.465593,0.3229032,North West,England,Lager
2009-08-01,4,310109,2.765106,0.3358045,South West,England,Lager
2009-08-01,10,310109,2.477619,0.3377559,North,England,Lager
2009-08-01,8,310109,2.636341,0.3745848,Yorkshire & Humber,England,Lager
2009-08-01,7,310109,2.544146,0.375932,West Midlands,England,Lager
2009-08-01,12,310109,2.534318,0.2881004,Scotland,Scotland,Lager
2009-08-01,6,310109,2.616945,0.3096986,East Midlands,England,Lager
2009-08-01,11,310109,2.619048,0.2657425,Wales,Wales,Lager
2009-09-01,2,310109,2.784697,0.394677,London,England,Lager
2009-09-01,11,310109,2.629545,0.2408611,Wales,Wales,Lager
2009-09-01,3,310109,2.866053,0.3446006,South East,England,Lager
2009-09-01,4,310109,2.756596,0.3479835,South West,England,Lager
2009-09-01,7,310109,2.546341,0.3742977,West Midlands,England,Lager
2009-09-01,13,310109,2.717895,0.3450053,Northern Ireland,Northern Ireland,Lager
2009-09-01,9,310109,2.466441,0.3213214,North West,England,Lager
2009-09-01,12,310109,2.541364,0.2754074,Scotland,Scotland,Lager
2009-09-01,10,310109,2.484348,0.3367333,North,England,Lager
2009-09-01,5,310109,2.791569,0.3797492,East Anglia,England,Lager
2009-09-01,8,310109,2.632326,0.3723083,Yorkshire & Humber,England,Lager
2009-09-01,6,310109,2.589459,0.3256271,East Midlands,England,Lager
2009-10-01,3,310109,2.862055,0.366352,South East,England,Lager
2009-10-01,5,310109,2.8126,0.3439198,East Anglia,England,Lager
2009-10-01,4,310109,2.747826,0.3462235,South West,England,Lager
2009-10-01,12,310109,2.5475,0.279469,Scotland,Scotland,Lager
2009-10-01,10,310109,2.49087,0.3384982,North,England,Lager
2009-10-01,7,310109,2.562857,0.3654886,West Midlands,England,Lager
2009-10-01,9,310109,2.479273,0.3282662,North West,England,Lager
2009-10-01,2,310109,2.782686,0.4050835,London,England,Lager
2009-10-01,13,310109,2.723158,0.3352785,Northern Ireland,Northern Ireland,Lager
2009-10-01,11,310109,2.577273,0.2323418,Wales,Wales,Lager
2009-10-01,6,310109,2.598718,0.329818,East Midlands,England,Lager
2009-10-01,8,310109,2.621136,0.3761693,Yorkshire & Humber,England,Lager
2009-11-01,13,310109,2.682222,0.4324697,Northern Ireland,Northern Ireland,Lager
2009-11-01,2,310109,2.790909,0.3995756,London,England,Lager
2009-11-01,11,310109,2.57381,0.2401141,Wales,Wales,Lager
2009-11-01,9,310109,2.444259,0.3321604,North West,England,Lager
2009-11-01,3,310109,2.870526,0.3540655,South East,England,Lager
2009-11-01,5,310109,2.806939,0.3462971,East Anglia,England,Lager
2009-11-01,6,310109,2.604722,0.313127,East Midlands,England,Lager
2009-11-01,8,310109,2.627209,0.3932728,Yorkshire & Humber,England,Lager
2009-11-01,7,310109,2.562195,0.3644483,West Midlands,England,Lager
2009-11-01,4,310109,2.759783,0.3496823,South West,England,Lager
2009-11-01,12,310109,2.543489,0.2822434,Scotland,Scotland,Lager
2009-11-01,10,310109,2.49087,0.3384982,North,England,Lager
2009-12-01,4,310109,2.765217,0.3487676,South West,England,Lager
2009-12-01,9,310109,2.455965,0.3374476,North West,England,Lager
2009-12-01,3,310109,2.874545,0.3521085,South East,England,Lager
2009-12-01,11,310109,2.55,0.3078342,Wales,Wales,Lager
2009-12-01,12,310109,2.551591,0.2813997,Scotland,Scotland,Lager
2009-12-01,7,310109,2.568293,0.3637575,West Midlands,England,Lager
2009-12-01,2,310109,2.793134,0.3887166,London,England,Lager
2009-12-01,10,310109,2.521304,0.3102243,North,England,Lager
2009-12-01,13,310109,2.651765,0.425415,Northern Ireland,Northern Ireland,Lager
2009-12-01,8,310109,2.628864,0.3859764,Yorkshire & Humber,England,Lager
2009-12-01,6,310109,2.601892,0.3196512,East Midlands,England,Lager
2009-12-01,5,310109,2.808039,0.3339462,East Anglia,England,Lager
2010-01-01,7,310109,2.509268,0.4645018,West Midlands,England,Lager
2010-01-01,10,310109,2.539565,0.3110171,North,England,Lager
2010-01-01,2,310109,2.80303,0.4462389,London,England,Lager
2010-01-01,6,310109,2.622703,0.3256758,East Midlands,England,Lager
2010-01-01,12,310109,2.560952,0.3169197,Scotland,Scotland,Lager
2010-01-01,3,310109,2.865921,0.4064749,South East,England,Lager
2010-01-01,4,310109,2.785652,0.3710385,South West,England,Lager
2010-01-01,13,310109,2.664211,0.4984678,Northern Ireland,Northern Ireland,Lager
2010-01-01,5,310109,2.7974,0.4181924,East Anglia,England,Lager
2010-01-01,11,310109,2.605454,0.2764353,Wales,Wales,Lager
2010-01-01,8,310109,2.631778,0.4268877,Yorkshire & Humber,England,Lager
2010-01-01,9,310109,2.449474,0.3725847,North West,England,Lager
2010-02-01,12,310109,2.576818,0.3087392,Scotland,Scotland,Lager
2010-02-01,9,310109,2.427843,0.3714206,North West,England,Lager
2010-02-01,2,310109,2.870588,0.3974203,London,England,Lager
2010-02-01,4,310109,2.871944,0.3709202,South West,England,Lager
2010-02-01,3,310109,2.9,0.3815826,South East,England,Lager
2010-02-01,5,310109,2.859184,0.355603,East Anglia,England,Lager
2010-02-01,11,310109,2.637619,0.2249201,Wales,Wales,Lager
2010-02-01,10,310109,2.57,0.3095497,North,England,Lager
2010-02-01,13,310109,2.773158,0.3286682,Northern Ireland,Northern Ireland,Lager
2010-02-01,6,310109,2.726364,0.3006017,East Midlands,England,Lager
2010-02-01,8,310109,2.724773,0.401778,Yorkshire & Humber,England,Lager
2010-02-01,7,310109,2.602162,0.3890882,West Midlands,England,Lager
2010-03-01,7,310109,2.619474,0.3661778,West Midlands,England,Lager
2010-03-01,2,310109,2.877286,0.3979073,London,England,Lager
2010-03-01,6,310109,2.724722,0.313765,East Midlands,England,Lager
2010-03-01,11,310109,2.677273,0.1932475,Wales,Wales,Lager
2010-03-01,5,310109,2.868936,0.3529579,East Anglia,England,Lager
2010-03-01,8,310109,2.718044,0.3964095,Yorkshire & Humber,England,Lager
2010-03-01,10,310109,2.564286,0.3057216,North,England,Lager
2010-03-01,9,310109,2.464286,0.3390943,North West,England,Lager
2010-03-01,12,310109,2.596,0.2831672,Scotland,Scotland,Lager
2010-03-01,4,310109,2.881818,0.3224562,South West,England,Lager
2010-03-01,13,310109,2.7795,0.321157,Northern Ireland,Northern Ireland,Lager
2010-03-01,3,310109,2.928205,0.3471283,South East,England,Lager
2010-04-01,7,310109,2.61475,0.3982203,West Midlands,England,Lager
2010-04-01,12,310109,2.644318,0.2937916,Scotland,Scotland,Lager
2010-04-01,10,310109,2.575454,0.3061858,North,England,Lager
2010-04-01,6,310109,2.781351,0.2955049,East Midlands,England,Lager
2010-04-01,3,310109,2.962933,0.350493,South East,England,Lager
2010-04-01,13,310109,2.81,0.3118704,Northern Ireland,Northern Ireland,Lager
2010-04-01,9,310109,2.482414,0.3474989,North West,England,Lager
2010-04-01,2,310109,2.908382,0.4125263,London,England,Lager
2010-04-01,5,310109,2.878846,0.3578073,East Anglia,England,Lager
2010-04-01,8,310109,2.775349,0.35987,Yorkshire & Humber,England,Lager
2010-04-01,4,310109,2.916445,0.3306203,South West,England,Lager
2010-04-01,11,310109,2.7155,0.2200114,Wales,Wales,Lager
2010-05-01,12,310109,2.656279,0.309908,Scotland,Scotland,Lager
2010-05-01,3,310109,2.974933,0.357761,South East,England,Lager
2010-05-01,8,310109,2.780455,0.3566182,Yorkshire & Humber,England,Lager
2010-05-01,10,310109,2.571364,0.3048699,North,England,Lager
2010-05-01,5,310109,2.897843,0.3627799,East Anglia,England,Lager
2010-05-01,7,310109,2.616429,0.406561,West Midlands,England,Lager
2010-05-01,2,310109,2.926567,0.4145335,London,England,Lager
2010-05-01,6,310109,2.756842,0.3350362,East Midlands,England,Lager
2010-05-01,9,310109,2.48,0.3507441,North West,England,Lager
2010-05-01,13,310109,2.8475,0.3234172,Northern Ireland,Northern Ireland,Lager
2010-05-01,11,310109,2.745714,0.2233959,Wales,Wales,Lager
2010-05-01,4,310109,2.926445,0.3243116,South West,England,Lager
2010-06-01,2,310109,2.925147,0.4133536,London,England,Lager
2010-06-01,13,310109,2.8075,0.4326403,Northern Ireland,Northern Ireland,Lager
2010-06-01,10,310109,2.574762,0.3155569,North,England,Lager
2010-06-01,5,310109,2.892308,0.3512812,East Anglia,England,Lager
2010-06-01,7,310109,2.617045,0.3979867,West Midlands,England,Lager
2010-06-01,4,310109,2.920444,0.3275457,South West,England,Lager
2010-06-01,3,310109,2.969079,0.356259,South East,England,Lager
2010-06-01,9,310109,2.464464,0.3732458,North West,England,Lager
2010-06-01,6,310109,2.785405,0.2956217,East Midlands,England,Lager
2010-06-01,12,310109,2.659545,0.3074271,Scotland,Scotland,Lager
2010-06-01,11,310109,2.748182,0.2172257,Wales,Wales,Lager
2010-06-01,8,310109,2.783556,0.3526662,Yorkshire & Humber,England,Lager
2010-07-01,4,310109,2.912128,0.3585899,South West,England,Lager
2010-07-01,13,310109,2.844737,0.3328725,Northern Ireland,Northern Ireland,Lager
2010-07-01,3,310109,2.960769,0.3632028,South East,England,Lager
2010-07-01,12,310109,2.652791,0.3077439,Scotland,Scotland,Lager
2010-07-01,9,310109,2.479828,0.3741118,North West,England,Lager
2010-07-01,2,310109,2.938358,0.4189257,London,England,Lager
2010-07-01,10,310109,2.564545,0.3258502,North,England,Lager
2010-07-01,6,310109,2.785405,0.2956217,East Midlands,England,Lager
2010-07-01,5,310109,2.896154,0.3535709,East Anglia,England,Lager
2010-07-01,8,310109,2.75,0.407799,Yorkshire & Humber,England,Lager
2010-07-01,11,310109,2.752857,0.2191835,Wales,Wales,Lager
2010-07-01,7,310109,2.619535,0.3780398,West Midlands,England,Lager
2010-08-01,6,310109,2.786757,0.2960392,East Midlands,England,Lager
2010-08-01,11,310109,2.73,0.2238409,Wales,Wales,Lager
2010-08-01,2,310109,2.918657,0.446396,London,England,Lager
2010-08-01,7,310109,2.617209,0.3890179,West Midlands,England,Lager
2010-08-01,4,310109,2.930652,0.3589887,South West,England,Lager
2010-08-01,5,310109,2.927708,0.3377538,East Anglia,England,Lager
2010-08-01,12,310109,2.652791,0.3077439,Scotland,Scotland,Lager
2010-08-01,3,310109,2.954304,0.3706394,South East,England,Lager
2010-08-01,10,310109,2.54,0.3394246,North,England,Lager
2010-08-01,9,310109,2.475536,0.3797795,North West,England,Lager
2010-08-01,8,310109,2.74,0.4085785,Yorkshire & Humber,England,Lager
2010-08-01,13,310109,2.842105,0.3313538,Northern Ireland,Northern Ireland,Lager
2010-09-01,8,310109,2.737778,0.4062852,Yorkshire & Humber,England,Lager
2010-09-01,6,310109,2.75973,0.3237668,East Midlands,England,Lager
2010-09-01,7,310109,2.614634,0.3978511,West Midlands,England,Lager
2010-09-01,5,310109,2.900192,0.3476841,East Anglia,England,Lager
2010-09-01,10,310109,2.553182,0.3546747,North,England,Lager
2010-09-01,11,310109,2.716364,0.2361506,Wales,Wales,Lager
2010-09-01,4,310109,2.921489,0.3467487,South West,England,Lager
2010-09-01,3,310109,2.957468,0.3719266,South East,England,Lager
2010-09-01,2,310109,2.918657,0.4333062,London,England,Lager
2010-09-01,12,310109,2.653954,0.306471,Scotland,Scotland,Lager
2010-09-01,9,310109,2.487143,0.3454521,North West,England,Lager
2010-09-01,13,310109,2.863889,0.342055,Northern Ireland,Northern Ireland,Lager
2010-10-01,7,310109,2.62225,0.3975082,West Midlands,England,Lager
2010-10-01,11,310109,2.71,0.2353083,Wales,Wales,Lager
2010-10-01,12,310109,2.656429,0.3030642,Scotland,Scotland,Lager
2010-10-01,4,310109,2.926304,0.3508932,South West,England,Lager
2010-10-01,6,310109,2.745714,0.3331868,East Midlands,England,Lager
2010-10-01,9,310109,2.500517,0.348135,North West,England,Lager
2010-10-01,3,310109,2.963333,0.3665872,South East,England,Lager
2010-10-01,8,310109,2.736957,0.4168499,Yorkshire & Humber,England,Lager
2010-10-01,5,310109,2.901176,0.3421265,East Anglia,England,Lager
2010-10-01,10,310109,2.557727,0.3535928,North,England,Lager
2010-10-01,2,310109,2.924219,0.4549125,London,England,Lager
2010-10-01,13,310109,2.863889,0.342055,Northern Ireland,Northern Ireland,Lager
2010-11-01,3,310109,2.982338,0.3568241,South East,England,Lager
2010-11-01,5,310109,2.897143,0.3674291,East Anglia,England,Lager
2010-11-01,6,310109,2.763889,0.3150354,East Midlands,England,Lager
2010-11-01,13,310109,2.888889,0.3036811,Northern Ireland,Northern Ireland,Lager
2010-11-01,2,310109,2.952424,0.4365391,London,England,Lager
2010-11-01,10,310109,2.5725,0.3330382,North,England,Lager
2010-11-01,9,310109,2.518305,0.3399044,North West,England,Lager
2010-11-01,7,310109,2.645526,0.3979046,West Midlands,England,Lager
2010-11-01,4,310109,2.956304,0.3017899,South West,England,Lager
2010-11-01,11,310109,2.734286,0.2315939,Wales,Wales,Lager
2010-11-01,8,310109,2.76,0.4080218,Yorkshire & Humber,England,Lager
2010-11-01,12,310109,2.66575,0.2970788,Scotland,Scotland,Lager
2010-12-01,2,310109,2.958358,0.4447696,London,England,Lager
2010-12-01,9,310109,2.523393,0.3279483,North West,England,Lager
2010-12-01,4,310109,2.966444,0.3162145,South West,England,Lager
2010-12-01,13,310109,2.860556,0.3506376,Northern Ireland,Northern Ireland,Lager
2010-12-01,5,310109,2.910196,0.3693697,East Anglia,England,Lager
2010-12-01,3,310109,2.984557,0.357024,South East,England,Lager
2010-12-01,6,310109,2.789722,0.3150464,East Midlands,England,Lager
2010-12-01,8,310109,2.780652,0.4115521,Yorkshire & Humber,England,Lager
2010-12-01,12,310109,2.681539,0.2934867,Scotland,Scotland,Lager
2010-12-01,7,310109,2.638,0.4125978,West Midlands,England,Lager
2010-12-01,10,310109,2.59619,0.3336986,North,England,Lager
2010-12-01,11,310109,2.732727,0.2261306,Wales,Wales,Lager
2011-01-01,6,310109,2.821944,0.3115292,East Midlands,England,Lager
2011-01-01,4,310109,3.039546,0.3214788,South West,England,Lager
2011-01-01,5,310109,3.002353,0.3936628,East Anglia,England,Lager
2011-01-01,2,310109,2.95,0.5009148,London,England,Lager
2011-01-01,8,310109,2.807555,0.4184992,Yorkshire & Humber,England,Lager
2011-01-01,10,310109,2.631428,0.3385156,North,England,Lager
2011-01-01,13,310109,2.891111,0.3484569,Northern Ireland,Northern Ireland,Lager
2011-01-01,7,310109,2.705,0.3840168,West Midlands,England,Lager
2011-01-01,11,310109,2.787727,0.2480578,Wales,Wales,Lager
2011-01-01,9,310109,2.593621,0.3509321,North West,England,Lager
2011-01-01,3,310109,3.037368,0.3653797,South East,England,Lager
2011-01-01,12,310109,2.716579,0.2987476,Scotland,Scotland,Lager
2011-02-01,2,310109,3.015152,0.4410381,London,England,Lager
2011-02-01,7,310109,2.69973,0.4226995,West Midlands,England,Lager
2011-02-01,10,310109,2.595714,0.3025487,North,England,Lager
2011-02-01,11,310109,2.757222,0.2124868,Wales,Wales,Lager
2011-02-01,12,310109,2.68027,0.364383,Scotland,Scotland,Lager
2011-02-01,4,310109,3.076097,0.3236887,South West,England,Lager
